url,year_of_pass,Label,Up,Down
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1888_014636&category=dirSer,1888,박기양(朴箕陽),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1888_014634&category=dirSer,1888,이용구(李容九),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1889_014667&category=dirSer,1889,박창서(朴昌緖),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1890_014721&category=dirSer,1890,이근보(李根輔),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1892_014915&category=dirSer,1892,서상윤(徐相允),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1893_015065&category=dirSer,1893,조성재(趙性載),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1893_015074&category=dirSer,1893,이종협(李鍾浹),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1582_004076&category=dirSer,1582,이흡(李洽),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010428&category=dirSer,1774,권경(權坰),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1675_006790&category=dirSer,1675,김주(金澍),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1680_006942&category=dirSer,1680,이여(李畬),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1738_008897&category=dirSer,1738,이성운(李聖運),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010276&category=dirSer,1773,이성운(李成運),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1727_008532&category=dirSer,1727,허채(許采),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1869_013610&category=dirSer,1869,박제성(朴齊晟),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1879_014022&category=dirSer,1879,윤영수(尹英秀),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1451_000957&category=dirSer,1451,허적(許迪),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1869_013595&category=dirSer,1869,황보연(黃普淵),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1885_014420&category=dirSer,1885,이용태(李容泰),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1577_003963&category=dirSer,1577,이경백(李景白),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1880_014120&category=dirSer,1880,김규영(金奎濚),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1605_004688&category=dirSer,1605,이진(李瑱),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1679_006889&category=dirSer,1679,김유(金瑜),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1732_008679&category=dirSer,1732,권영(權瑩),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009172&category=dirSer,1746,권영(權穎),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1762_009811&category=dirSer,1762,정경인(鄭景仁),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1531_002841&category=dirSer,1531,김홍(金洪),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000167&category=dirSer,1405,정초(鄭招),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1432_000590&category=dirSer,1432,이전지(李全之),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1763_009841&category=dirSer,1763,이동우(李東遇),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1447_000881&category=dirSer,1447,한산로(韓山老),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1450_000896&category=dirSer,1450,윤필상(尹弼商),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1450_000916&category=dirSer,1450,임숙(任淑),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1451_000928&category=dirSer,1451,박기년(朴耆年),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1453_000994&category=dirSer,1453,김승벽(金承璧),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1453_001006&category=dirSer,1453,박숙진(朴叔蓁),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1453_001016&category=dirSer,1453,김부필(金富弼),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1466_001349&category=dirSer,1466,홍의달(洪義達),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1472_001541&category=dirSer,1472,윤호(尹壕),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1474_001572&category=dirSer,1474,이기(李基),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1531_002859&category=dirSer,1531,김언겸(金彦謙),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1477_001651&category=dirSer,1477,김작(金碏),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1483_001770&category=dirSer,1483,유정수(柳廷秀),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1483_001771&category=dirSer,1483,민보익(閔輔翼),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1483_001775&category=dirSer,1483,윤장(尹璋),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1483_001780&category=dirSer,1483,허집(許輯),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1483_001782&category=dirSer,1483,이효독(李孝篤),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1483_001784&category=dirSer,1483,김맹강(金孟鋼),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1485_001792&category=dirSer,1485,성희안(成希顔),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1486_001829&category=dirSer,1486,민수겸(閔壽謙),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1486_001832&category=dirSer,1486,이유청(李惟淸),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1489_001872&category=dirSer,1489,송계(宋誡),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1489_001874&category=dirSer,1489,김효간(金孝侃),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1489_001878&category=dirSer,1489,정광국(鄭光國),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1492_001947&category=dirSer,1492,이창윤(李昌胤),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1504_002196&category=dirSer,1504,이번(李蕃),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1498_002097&category=dirSer,1498,이항(李沆),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1501_002121&category=dirSer,1501,유부(柳溥),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1502_002140&category=dirSer,1502,박호(朴壕),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1504_002167&category=dirSer,1504,이자(李耔),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1507_002267&category=dirSer,1507,유관(柳灌),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1504_002204&category=dirSer,1504,김형(金泂),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002432&category=dirSer,1513,김섬(金銛),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1504_002208&category=dirSer,1504,허안국(許安國),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1507_002268&category=dirSer,1507,안한영(安漢英),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1506_002231&category=dirSer,1506,윤인경(尹仁鏡),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1507_002257&category=dirSer,1507,유식(柳軾),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1507_002270&category=dirSer,1507,김세준(金世俊),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1507_002296&category=dirSer,1507,송호의(宋好義),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1510_002372&category=dirSer,1510,유인숙(柳仁淑),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1509_002340&category=dirSer,1509,김인손(金麟孫),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1770_010129&category=dirSer,1770,이도묵(李度默),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1509_002344&category=dirSer,1509,유윤덕(柳潤德),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1510_002355&category=dirSer,1510,조윤문(曺允文),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1510_002357&category=dirSer,1510,이우(李佑),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1511_002393&category=dirSer,1511,박륙(朴稑),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002401&category=dirSer,1513,윤자임(尹自任),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002407&category=dirSer,1513,심의흠(沈義欽),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002410&category=dirSer,1513,변광대(邊光大),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002414&category=dirSer,1513,김인상(金麟祥),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002423&category=dirSer,1513,신억수(申億壽),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002428&category=dirSer,1513,안수량(安秀良),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1726_008517&category=dirSer,1726,김응경(金應慶),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1515_002463&category=dirSer,1515,조광조(趙光祖),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1516_002481&category=dirSer,1516,권운(權雲),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1516_002496&category=dirSer,1516,윤시호(尹時豪),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1516_002499&category=dirSer,1516,유용근(柳庸謹),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1516_002517&category=dirSer,1516,윤극인(尹克仁),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1517_002524&category=dirSer,1517,허관(許寬),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1517_002530&category=dirSer,1517,심사순(沈思順),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002547&category=dirSer,1519,박광필(朴光弼),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002561&category=dirSer,1519,장계문(張季文),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002562&category=dirSer,1519,정세호(鄭世虎),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002570&category=dirSer,1519,권기(權祺),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002608&category=dirSer,1519,박세후(朴世煦),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002584&category=dirSer,1519,김익(金釴),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002585&category=dirSer,1519,신준미(申遵美),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002600&category=dirSer,1519,윤풍형(尹豊亨),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1520_002618&category=dirSer,1520,송겸(宋㻩),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1520_002624&category=dirSer,1520,윤시걸(尹時傑),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1521_002629&category=dirSer,1521,조세영(趙世英),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1521_002634&category=dirSer,1521,황염(黃恬),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1522_002648&category=dirSer,1522,안수잠(安秀岑),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1522_002652&category=dirSer,1522,안사언(安士彦),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1522_002653&category=dirSer,1522,손부(孫溥),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1522_002657&category=dirSer,1522,박담년(朴聃年),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1522_002664&category=dirSer,1522,김미(金亹),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1522_002667&category=dirSer,1522,이억손(李億孫),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002777&category=dirSer,1528,엄흔(嚴昕),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1523_002690&category=dirSer,1523,허자(許磁),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1524_002702&category=dirSer,1524,임병(任柄),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1524_002709&category=dirSer,1524,허항(許沆),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1524_002716&category=dirSer,1524,나숙(羅淑),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1524_002718&category=dirSer,1524,이임(李任),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1525_002722&category=dirSer,1525,박광우(朴光佑),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1525_002726&category=dirSer,1525,이이(李頤),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1525_002728&category=dirSer,1525,박광좌(朴光佐),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1525_002736&category=dirSer,1525,안세언(安世彦),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1525_002738&category=dirSer,1525,박세옹(朴世蓊),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002827&category=dirSer,1528,신석간(申石澗),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002779&category=dirSer,1528,김진종(金振宗),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002781&category=dirSer,1528,정유선(鄭惟善),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002787&category=dirSer,1528,정종호(鄭從濩),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002794&category=dirSer,1528,허온(許溫),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002796&category=dirSer,1528,최경홍(崔景弘),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1531_002842&category=dirSer,1531,노한문(盧漢文),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002807&category=dirSer,1528,박세호(朴世豪),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002809&category=dirSer,1528,정환(丁煥),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002810&category=dirSer,1528,하억수(河億水),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1528_002818&category=dirSer,1528,이문건(李文楗),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1531_002832&category=dirSer,1531,조사수(趙士秀),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1531_002855&category=dirSer,1531,박세무(朴世茂),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1532_002865&category=dirSer,1532,권찬(權纘),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1532_002874&category=dirSer,1532,이안충(李安忠),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1533_002876&category=dirSer,1533,이현충(李顯忠),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1534_002902&category=dirSer,1534,윤침(尹沈),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1727_008520&category=dirSer,1727,허집(許集),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1534_002907&category=dirSer,1534,이중량(李仲樑),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1535_002930&category=dirSer,1535,임형수(林亨秀),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1548_003254&category=dirSer,1548,성의국(成義國),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1535_002939&category=dirSer,1535,민전(閔荃),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1536_002946&category=dirSer,1536,이거(李璖),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1536_002947&category=dirSer,1536,윤고(尹杲),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1543_003135&category=dirSer,1543,유섭(柳涉),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1537_002977&category=dirSer,1537,권물(權勿),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1537_002979&category=dirSer,1537,김세헌(金世憲),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1537_002981&category=dirSer,1537,윤우(尹雨),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1538_003002&category=dirSer,1538,성순(成詢),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1538_003003&category=dirSer,1538,남규년(南虬年),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1538_003013&category=dirSer,1538,원호변(元虎變),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1727_008522&category=dirSer,1727,김수집(金壽鏶),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1539_003038&category=dirSer,1539,심령(沈苓),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1540_003059&category=dirSer,1540,이치(李致),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1540_003071&category=dirSer,1540,민호(閔箎),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1544_003146&category=dirSer,1544,유경심(柳景深),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1540_003080&category=dirSer,1540,정자(鄭滋),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1540_003085&category=dirSer,1540,김익(金瀷),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1541_003102&category=dirSer,1541,유혼(柳渾),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1543_003111&category=dirSer,1543,노수신(盧守愼),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1543_003114&category=dirSer,1543,윤결(尹潔),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1543_003123&category=dirSer,1543,홍석방(洪碩舫),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1543_003126&category=dirSer,1543,왕희걸(王希傑),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1543_003143&category=dirSer,1543,이휘(李煇),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1544_003147&category=dirSer,1544,조업(趙𤩶),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1544_003148&category=dirSer,1544,이언경(李彦憬),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003172&category=dirSer,1546,이희온(李希溫),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003183&category=dirSer,1546,신의충(申義忠),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003186&category=dirSer,1546,조선규(趙善奎),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003199&category=dirSer,1546,안사웅(安士雄),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003204&category=dirSer,1546,정순우(鄭純祐),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003220&category=dirSer,1546,김기문(金起文),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003224&category=dirSer,1546,정득(鄭得),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1549_003290&category=dirSer,1549,송하(宋賀),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1548_003256&category=dirSer,1548,손윤증(孫胤曾),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1549_003294&category=dirSer,1549,이린(李遴),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1552_003322&category=dirSer,1552,권신(權信),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1552_003323&category=dirSer,1552,이귀수(李龜壽),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1552_003332&category=dirSer,1552,윤주(尹澍),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003351&category=dirSer,1553,장사중(張士重),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003352&category=dirSer,1553,고경진(高景軫),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003359&category=dirSer,1553,윤반(尹泮),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003386&category=dirSer,1553,이경우(李慶祐),0,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003390&category=dirSer,1553,홍인경(洪仁慶),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1555_003395&category=dirSer,1555,박소립(朴素立),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1555_003397&category=dirSer,1555,윤승경(尹承慶),1,0
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1555_003400&category=dirSer,1555,곽규(郭赳),1,0
